delta_difference,estimated_shrink_ratio,privileged_estimated_mean_abs_delta,privileged_estimated_mean_delta,privileged_estimated_total_abs_delta,privileged_estimated_total_signed_delta,projection_alpha_weighted_mean,token,token_level_logged,trust_region_count,trust_region_mean_abs_delta,trust_region_mean_delta,trust_region_total_abs_delta,trust_region_total_signed_delta
-0.0014110746837797672,0.9843749999999999,0.12280259084729571,0.09030877976190477,6.631339905753968,4.876674107142858,0.984375,how,true,54.0,0.12088380036530672,0.088897705078125,6.5277252197265625,4.80047607421875
0.00011445240585812502,0.984375,0.025625054529181568,-0.007324953974920007,6.483138795882937,-1.8532133556547619,0.984375,y,true,253.0,0.025224663052163105,-0.007210501569061882,6.381839752197266,-1.8242568969726562
0.0012512896637016657,0.9843750000000001,0.0894711879615851,-0.08008253847690697,6.441925533234127,-5.765942770337301,0.984375,remainder,true,72.0,0.08807320064968532,-0.0788312488132053,6.341270446777344,-5.675849914550781
0.00012359475137408045,0.984375,0.018094582301118274,-0.00791006408794117,6.315009223090278,-2.7606123666914684,0.984375,A,true,349.0,0.0178118544526633,-0.007786469336567089,6.216337203979492,-2.717477798461914
-7.439223940193247e-06,0.9843750000000001,0.011222103631299071,0.0004761103321723701,6.261933826264881,0.2656695653521825,0.984375,frac,true,558.0,0.011046758262060022,0.00046867110823217684,6.164091110229492,0.2615184783935547
0.00012040603187889621,0.9843750000000001,0.044366524278982425,-0.007705986040249432,6.2113133990575395,-1.0788380456349205,0.984375,have,true,140.0,0.04367329733712333,-0.007585580008370536,6.114261627197266,-1.061981201171875
-0.0002022492094742468,0.984375,0.07952493334573413,0.01294394940635175,6.202944800967262,1.0096280536954365,0.984375,two,true,78.0,0.07828235626220703,0.012741700196877504,6.106023788452148,0.9938526153564453
-5.315734838439931e-05,0.984375,0.03161846653057591,0.003402070296601547,6.165600973462302,0.6634037078373016,0.984375,count,true,195.0,0.031124427991035656,0.0033489129482171475,6.069263458251953,0.6530380249023438
-0.0001118910125159538,0.984375,0.02779063333797655,0.007161024801021055,6.086148701016865,1.5682644314236112,0.984375,manifold,true,219.0,0.02735640469207067,0.0070491337885051015,5.991052627563477,1.5437602996826172
0.0002454768293198191,0.984375,0.025018159706525017,-0.015710517076468422,5.929303850446429,-3.723392547123016,0.984375,arcs,true,237.0,0.024627250961110562,-0.015465040247148603,5.836658477783203,-3.6652145385742188
0.0007357127165324231,0.9843749999999999,0.08934190538194445,-0.0470856138580748,5.896565755208334,-3.1076505146329367,0.984375,difference,true,66.0,0.08794593811035156,-0.046349901141542374,5.804431915283203,-3.059093475341797
-0.00014706296614707716,0.9843750000000001,0.04290328093771724,0.009412029833412987,5.877749488467262,1.2894480871775793,0.984375,Ïĥ,true,137.0,0.04223291717306541,0.00926496686726591,5.785909652709961,1.2693004608154297
0.000974995446583582,0.984375,0.1163374255952381,-0.06239970858134921,5.816871279761905,-3.1199854290674605,0.984375,less,true,50.0,0.1145196533203125,-0.06142471313476563,5.725982666015625,-3.0712356567382812
0.00209378439282612,0.9843750000000001,0.21375337003049677,-0.134002201140873,5.771340990823413,-3.618059430803571,0.984375,more,true,27.0,0.21041347362377025,-0.13190841674804688,5.681163787841797,-3.5615272521972656
1.59815841107502e-05,0.9843750000000002,0.006402456231557794,-0.001022821383088027,5.743003239707341,-0.9174707806299602,0.984375,0,true,897.0,0.0063024178529397035,-0.0010068397989772767,5.653268814086914,-0.9031352996826172
-7.24810116609605e-05,0.9843749999999999,0.05564938923081368,0.004638784746301434,5.731887090773809,0.47779482886904767,0.984375,zero,true,103.0,0.05477986752408222,0.004566303734640473,5.642326354980469,0.47032928466796875
0.01789244999961248,0.984375,1.1453260633680553,-1.1451167999751983,5.726630316840277,-5.725583999875991,0.984375,hold,true,5.0,1.1274303436279296,-1.1272243499755858,5.637151718139648,-5.63612174987793
0.0019111633300781389,0.9843749999999999,0.2174300309065934,-0.12231445312500001,5.653180803571429,-3.1801757812500004,0.984375,...,true,26.0,0.2140326866736779,-0.12040328979492188,5.564849853515625,-3.1304855346679688
0.00015602670521396543,0.9843749999999999,0.0269123806049191,-0.009985709133693736,5.570862785218254,-2.0670417906746033,0.984375,pre,true,207.0,0.026491874657967242,-0.00982968242847977,5.483818054199219,-2.0347442626953125
0.0005360238800637962,0.984375,0.04991827416143822,-0.03430552832408301,5.540928431919642,-3.8079136439732144,0.984375,derivative,true,111.0,0.04913830112766575,-0.033769504444019216,5.454351425170898,-3.748414993286133
6.315395194717022e-05,0.9843750000000001,0.0438424646478962,-0.004041852924618921,5.524150545634921,-0.5092734685019841,0.984375,[,true,126.0,0.04315742613777282,-0.0039786989726717506,5.437835693359375,-0.5013160705566406
0.00035623625262494116,0.984375,0.03830269573016562,-0.022799120167996307,5.515588185143849,-3.2830733041914684,0.984375,circle,true,144.0,0.03770421610938178,-0.022442883915371366,5.429407119750977,-3.2317752838134766
-3.682063908761477e-05,0.9843750000000001,0.06178492965684635,0.0023565209016073656,5.498858739459325,0.20973036024305555,0.984375,expansion,true,89.0,0.06081954013095813,0.002319700262519751,5.412939071655273,0.2064533233642578
-0.0003369804719444598,0.9843750000000001,0.04942252171256078,0.021566750204445515,5.485899910094246,2.393909272693452,0.984375,are,true,111.0,0.04865029481080201,0.021229769732501055,5.400182723999023,2.356504440307617
-2.9626418991578673e-05,0.9843750000000001,0.04019318495925724,0.0018960908154610444,5.265307229662699,0.24838789682539683,0.984375,digits,true,131.0,0.03956516644426884,0.0018664643964694657,5.183036804199219,0.2445068359375
-0.000269761890050315,0.984375,0.03897283824312904,0.017264760963220164,5.261333162822421,2.3307427300347223,0.984375,dense,true,135.0,0.03836388764558015,0.01699499907316985,5.17912483215332,2.2943248748779297
0.00018449538369887455,0.984375,0.11877177184794373,-0.011807704556727994,5.225957961309524,-0.5195390004960317,0.984375,maximum,true,44.0,0.1169159629128196,-0.01162320917302912,5.1443023681640625,-0.5114212036132812
