query_id,alpha,correct_answer_gain_retained,distribution_movement_retained,original_correct_answer_gain_retained,original_distribution_movement_retained,redistribution_rule,redistributed,synthetic,transform_seed
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.125,0.91924713197570307,0.81529160713810211,0.9243827916932178,0.8198464870166043,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.1875,0.98197051727439666,0.87628303580356592,0.9967975426041208,0.8895142586756437,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.25,1.0254399294152248,0.92012946864200307,1.0254399294152248,0.9201294686420031,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.375,1.0466317010604056,0.95019147970886875,1.0466317010604056,0.9501914797088687,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.5,1.0519909154779996,0.96795241033981771,1.0519909154779996,0.9679524103398177,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.625,1.0488047971504666,0.98029394972636064,1.0488047971504666,0.9802939497263606,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.75,1.0387399310491316,0.98910782093752136,1.0387399310491316,0.9891078209375214,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,0.875,1.022417201771155,0.99543986330015077,1.022417201771155,0.9954398633001508,unchanged,false,true,20260811
deepmath:095616fc739d2994f7649c8d24e8befa2689eee2e92e2aa34d0d1fdfa4b5d8ce,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.0078125,0.052356691395185853,0.0058736563068473814,0.05235669139518585,0.005873656306847381,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.015625,0.10437329836675505,0.012860151686877453,0.10437329836675505,0.012860151686877453,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.03125,0.20714128844520377,0.030986575056284615,0.20714128844520377,0.030986575056284615,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.0625,0.40522706206459991,0.09088244543580952,0.4052270620645999,0.09088244543580952,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.125,0.74030387980454027,0.36062567016560537,0.7403038798045403,0.36062567016560537,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.1875,0.92712294391029271,0.74665856823447763,0.9271229439102927,0.7466585682344776,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.25,0.62444561649105068,0.59515856086295105,0.9840681912869919,0.937914516573065,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.375,0.80396041987737699,0.80015579758429123,0.9984134238072015,0.9936885817925756,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.5,0.99923682859163709,0.99696751326509625,0.9992368285916371,0.9969675132650963,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.625,0.66345582070452069,0.66247589626142034,0.9995042454033698,0.9980279773377535,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.75,0.99970448504500542,0.9988234668413416,0.9997044850450054,0.9988234668413416,unchanged,false,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,0.875,0.68931444452085944,0.68904082840069725,0.9998669375284615,0.9994700508618616,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0956a8e8c1cd340b7f5f8bc173169f484b605fd1cc2ca86228b80b4fda1d3d4f,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.0078125,0.16865698700971121,0.14757479698174641,0.1686569870097112,0.14757479698174641,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.015625,0.31176299028881321,0.27896751241109091,0.3117629902888132,0.2789675124110909,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.03125,0.53319696683062179,0.49403632599422276,0.5331969668306218,0.49403632599422276,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.0625,0.79122130785723299,0.76385017664661203,0.791221307857233,0.763850176646612,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.125,0.96033153613318201,0.95258474873289445,0.960331536133182,0.9525847487328944,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.1875,0.9930516143271535,0.99022892413074437,0.9930516143271535,0.9902289241307444,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.25,0.99949946399293743,0.99769893818172195,0.9994994639929374,0.997698938181722,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.375,1.0011863097490226,0.99972153912672834,1.0011863097490226,0.9997215391267283,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.5,1.0012690755454661,0.99991846448962818,1.001269075545466,0.9999184644896282,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.625,1.0011626623786103,0.9999688183690667,1.0011626623786103,0.9999688183690667,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.75,1.0009458948164967,0.9999882044344699,1.0009458948164967,0.9999882044344699,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,0.875,1.0005872430319083,0.99999640074888674,1.0005872430319083,0.9999964007488867,unchanged,false,true,20260811
deepmath:09596b20149b18e864caeff682c2aae45951b2493f642a446a611c634fbfcc7b,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.0078125,0.031600673865578494,0.021181435223870029,0.031600673865578494,0.02118143522387003,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.015625,0.062700195881882401,0.04102461377855094,0.0627001958818824,0.04102461377855094,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.03125,0.12353966042367739,0.076515682021603554,0.1235396604236774,0.07651568202160355,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.0625,0.24076794500066862,0.13286386404046266,0.24076794500066862,0.13286386404046266,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.125,0.46220124457473882,0.22149196553999187,0.4622012445747388,0.22149196553999187,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.1875,0.66599623803389163,0.33631076480052807,0.6659962380338916,0.3363107648005281,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.25,0.83295583785809801,0.57030588188046571,0.832955837858098,0.5703058818804657,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.375,0.94436697970259342,0.97979366607252427,0.9443669797025934,0.9797936660725243,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.5,0.7202980999378108,0.74337952272242225,0.9672062527299576,0.9981996656531729,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.625,0.98215672635821383,0.99892042604063014,0.9821567263582138,0.9989204260406301,unchanged,false,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.75,0.83530023387934471,0.84144959998482571,0.9916808937160733,0.9989815128562703,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,0.875,0.85914517814997571,0.86091345357062132,0.9971231034678095,0.9991753622944455,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095af43e6324c190f612dc96d7b9f9f82483680f9bfa055d2ea40e29d9f84542,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.0078125,0.045813792021026145,0.0015552821403632482,0.045813792021026145,0.0015552821403632482,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.015625,0.091551164038681104,0.0034832154829886317,0.0915511640386811,0.0034832154829886317,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.03125,0.18271418217416363,0.0088960273878512623,0.18271418217416363,0.008896027387851262,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.0625,0.3628259730309939,0.030791327948256356,0.3628259730309939,0.030791327948256356,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.125,0.69530256396366374,0.19840074359506313,0.6953025639636637,0.19840074359506313,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.1875,0.91390754582237721,0.63475499461269225,0.9139075458223772,0.6347549946126922,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.25,0.98475154913745766,0.92270717154073822,0.9847515491374577,0.9227071715407382,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.375,0.9995388197897821,0.99757079186890985,0.9995388197897821,0.9975707918689098,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.5,0.99989963828671191,0.99947055081835789,0.9998996382867119,0.9994705508183579,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.625,0.59125020893841329,0.59109205060327041,0.9999376064529438,0.9996701249963752,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.75,0.99996227366922175,0.99980176030001933,0.9999622736692217,0.9998017603000193,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,0.875,0.99998258784733307,0.99990945466933479,0.9999825878473331,0.9999094546693348,unchanged,false,true,20260811
deepmath:095c2d6a2ee8c90b7066002f0b8f7bf3732db7f3433b1b9260408c66232f71e4,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.0078125,0.023165993354931025,0.037629881045320411,0.023165993354931025,0.03762988104532041,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.015625,0.045781558663836985,0.073964902839436603,0.045781558663836985,0.0739649028394366,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.03125,0.08946298550845104,0.14178706402788827,0.08946298550845104,0.14178706402788827,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.0625,0.1714803232982107,0.25399347426618107,0.1714803232982107,0.2539934742661811,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.125,0.3211266589524302,0.38612499422639601,0.3211266589524302,0.386124994226396,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.1875,0.46150070994661779,0.43966863573472847,0.4615007099466178,0.4396686357347285,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.25,0.59856097298064848,0.46130300933135904,0.5985609729806485,0.46130300933135904,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.375,0.86565978648700048,0.52225752850785578,0.8656597864870005,0.5222575285078558,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.5,0.43635713997105363,0.43361896961330765,0.9850675054003778,0.9788861406498319,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.625,0.99048613020853482,0.9998511811605495,0.9904861302085348,0.9998511811605495,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.75,0.99384757166527937,0.99998520763755694,0.9938475716652794,0.9999852076375569,unchanged,false,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,0.875,0.57810891921433583,0.57983754619920347,0.9970159259795223,0.9999971438377993,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09666fe11f041035fe13caf9bac2c58b82ac3827f2928dbedd78841848cd736e,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.0078125,0.029331488953041423,0.0003154428422248132,0.029331488953041423,0.0003154428422248132,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.015625,0.058653361678826364,0.00069479633891770837,0.058653361678826364,0.0006947963389177084,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.03125,0.11725918653612065,0.0017012115855665035,0.11725918653612065,0.0017012115855665035,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.0625,0.23423587371680069,0.0052915472836592981,0.23423587371680069,0.005291547283659298,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.125,0.46573402567750405,0.02908805138201661,0.46573402567750405,0.02908805138201661,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.1875,0.68510774801202645,0.1292607785879103,0.6851077480120265,0.1292607785879103,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.25,0.86129027634315569,0.42214921724917881,0.8612902763431557,0.4221492172491788,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.375,0.65077730018418833,0.6255242071955881,0.9858474536139507,0.9475921281567756,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.5,0.63334043508566862,0.63375708174005663,0.9970124377734841,0.9976683281502376,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.625,0.99890937467851415,0.99979558501434029,0.9989093746785142,0.9997955850143403,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.75,0.99959502982572679,0.99994009212363044,0.9995950298257268,0.9999400921236304,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,0.875,0.99987988787841908,0.99995744173113443,0.9998798878784191,0.9999574417311344,unchanged,false,true,20260811
deepmath:096676194503a1a618bf26568d496863fb07bd49ff565872ecac166ab2dc1748,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.0078125,0.052448910205816289,0.011865333005634332,0.05244891020581629,0.011865333005634332,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.015625,0.10426033634873415,0.024084276458913704,0.10426033634873415,0.024084276458913704,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.03125,0.20572448545929209,0.049884492561605889,0.2057244854592921,0.04988449256160589,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.0625,0.39785380365490863,0.12205383811945301,0.39785380365490863,0.12205383811945301,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.125,0.71593370165745851,0.3869516655178587,0.7159337016574585,0.3869516655178587,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.1875,0.90268374719203448,0.72475814949603634,0.9026837471920345,0.7247581494960363,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.25,0.9702489223483699,0.91732013602101714,0.9702489223483699,0.9173201360210171,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.375,0.99437593345880648,0.98962110840186468,0.9943759334588065,0.9896211084018647,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.5,0.95208812084093941,0.94904858919014279,0.9976720296278307,0.9944869718114494,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.625,0.41777890427834635,0.4165319250314537,0.9988662497723272,0.9958848510680552,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.75,0.43826026870544954,0.4376580407011299,0.9994799344302107,0.9981065158265865,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,0.875,0.99981519033452737,0.99932602398968962,0.9998151903345274,0.9993260239896896,unchanged,false,true,20260811
deepmath:0966aca63fcc26a377255bae5dfb36e50bf84c53b46bb15c6902819aef7bbff4,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.0078125,0.099636628753768136,0.046454678917935775,0.09963662875376814,0.046454678917935775,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.015625,0.19423549719273658,0.097366775565480027,0.19423549719273658,0.09736677556548003,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.03125,0.36657633709133219,0.2107259412475006,0.3665763370913322,0.2107259412475006,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.0625,0.63598124385156884,0.45846082011017114,0.6359812438515688,0.45846082011017114,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.125,0.95475353046194755,0.87177585976474248,0.9010333525866274,0.8227245048759965,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.1875,0.77896946368298103,0.75930544720857107,0.9720705169925578,0.9475319290868718,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.25,0.98855954844089944,0.97837573164199065,0.9885595484408994,0.9783757316419907,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.375,0.41441483173245658,0.41240319855071855,0.9945760641051463,0.9897482392805561,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.5,0.99642371450971512,0.99323228529176066,0.9964237145097151,0.9932322852917607,unchanged,false,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.625,0.53475701622219618,0.53365831624390692,0.9977079147683864,0.9956580460784177,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.75,0.97837671889786915,0.97722080159331248,0.9986808441931345,0.9975009382865094,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,0.875,0.96394106466376239,0.96344561043714294,0.9994273948295751,0.9989137010518955,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09673ea90688943191e67a8d77151d9efb963aadcdaccbbda0d73137e66eb9a8,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.0078125,0.020533649434225514,0.032224591254266313,0.020533649434225514,0.03222459125426631,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.015625,0.040617846363866429,0.06208173097653643,0.04061784636386643,0.06208173097653643,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.03125,0.079602587620458604,0.11497973568934733,0.0796025876204586,0.11497973568934733,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.0625,0.15384667422404039,0.196589594351643,0.1538466742240404,0.196589594351643,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.125,0.29318040213125118,0.29240567113906468,0.2931804021312512,0.2924056711390647,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.1875,0.42554123096833374,0.35326225550463225,0.42554123096833374,0.35326225550463225,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.25,0.54790558998527872,0.47014746819414638,0.5479055899852787,0.4701474681941464,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.375,0.695562231189643,0.93195781297610936,0.695562231189643,0.9319578129761094,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.5,0.7635602326412001,0.99717946057586737,0.7635602326412001,0.9971794605758674,unchanged,false,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.625,0.8241558842977984,0.99789574240281687,0.8256692396804366,0.9997281274186246,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.75,0.7223403574491355,0.81439629635922239,0.8869178602940639,0.9999477575212096,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,0.875,0.68996354896955203,0.72921138942439745,0.9461684156726733,0.9999901966597928,"sample_60pct_[80,100]^2_to_[40,100]^2",true,true,20260811
deepmath:09693bee8e77aaae24fb2ef0f4023e00884fbd4c2b78260e6c6c5a0630472d84,1.0,1,1,1.0,1.0,unchanged,false,true,20260811
deepmath:096b13b4ec8d72a09143fa48ef43be851c89eb642518bb30e521e703b1796c58,0.0,0,0,0.0,0.0,unchanged,false,true,20260811
deepmath:096b13b4ec8d72a09143fa48ef43be851c89eb642518bb30e521e703b1796c58,0.0078125,0.046449752658809913,0.028803704388845212,0.04644975265880991,0.028803704388845212,unchanged,false,true,20260811
