method,episode,query_id,problem_sha256,response_tokens,optimizer_step,episode_seconds,style_error_sum,style_token_count,style_error_per_token,task_error_sum,task_token_count,task_error_per_token,other_error_sum,other_token_count,other_error_per_token,psr,alpha,achieved_kl,mean_teacher_student_kl,partition_version,error_definition
privileged,60,deepmath:007f22293e9b6868f90b4c24378641097b6637f2d463c8c3e69540a9a12d779d,007f22293e9b6868f90b4c24378641097b6637f2d463c8c3e69540a9a12d779d,4096,True,124.66461479302961,9.321632385253906,90,0.10357369316948785,4.936731338500977,174,0.028372019186787223,280.44319915771484,3832,0.07318455092842245,3.650557702206893,N/A,N/A,0.02504268055781722,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
privileged,61,deepmath:0081b6f03c24a7151ca8a2b8dbbd8b75f6227f8068a3c43d88a3e7227583aa8c,0081b6f03c24a7151ca8a2b8dbbd8b75f6227f8068a3c43d88a3e7227583aa8c,3053,True,92.78432029497344,6.206586837768555,43,0.14433922878531522,2.201061248779297,170,0.012947419110466452,173.67426109313965,2840,0.06115290883561255,11.148108171506866,N/A,N/A,0.01813225956225528,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
privileged,62,deepmath:0086c010b9d632e4f89d32600eb4f1403cb9e9e260fcaf3d01d216fae135540f,0086c010b9d632e4f89d32600eb4f1403cb9e9e260fcaf3d01d216fae135540f,4096,True,124.21870909701101,5.262102127075195,56,0.09396610941205706,3.6379451751708984,142,0.02561933221951337,136.85162353515625,3898,0.035108164067510585,3.6677813694334422,N/A,N/A,0.00789861757948529,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
privileged,63,deepmath:0087f799089ae3e7e95c866954aaf8445958600cfd429f972e0229473c455471,0087f799089ae3e7e95c866954aaf8445958600cfd429f972e0229473c455471,2832,True,90.56527677795384,2.137248992919922,25,0.08548995971679688,12.289657592773438,807,0.015228819817563119,76.7461109161377,2000,0.03837305545806885,5.613695660001366,N/A,N/A,0.009212200507511106,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
privileged,64,deepmath:008bf863b4040bc64f4359e5b0b35ddec9723395cfa59765a88a066679c8357b,008bf863b4040bc64f4359e5b0b35ddec9723395cfa59765a88a066679c8357b,2690,True,85.29984721599612,1.7761688232421875,17,0.10448051901424632,8.443685531616211,826,0.010222379578227858,70.54504203796387,1847,0.03819439200756029,10.220763004807043,N/A,N/A,0.014061096097173023,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,1,deepmath:000396a98596544c4efcf7920bd3593967798c51453c9b87fd9fce5e5671dff9,000396a98596544c4efcf7920bd3593967798c51453c9b87fd9fce5e5671dff9,6036,True,1963.951380406972,9.751184463500977,118,0.08263715647034726,1.6125907897949219,230,0.007011264303456182,142.98606300354004,5688,0.025138196730580174,11.786341648768186,0.390625,0.0037767863240694127,0.0050240459084227515,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,2,deepmath:0004c6dd393a6e2adcaa8b18b7e87d3f2bb7f3e51d739c2a5c4295824af67be0,0004c6dd393a6e2adcaa8b18b7e87d3f2bb7f3e51d739c2a5c4295824af67be0,8449,True,987.9579715268919,6.20128059387207,115,0.053924179077148436,17.088228225708008,2369,0.007213266452388353,150.43357467651367,5965,0.02521937546965862,7.475694878745792,0.734375,0.003947458429624584,0.005029745668951382,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,3,deepmath:00080e19a89caf5e89e3c03f2ed4e42a14af9cbba3ffb24665ce6b7e71498f8e,00080e19a89caf5e89e3c03f2ed4e42a14af9cbba3ffb24665ce6b7e71498f8e,10088,True,802.4220703400206,11.890392303466797,124,0.095890260511829,25.648975372314453,3127,0.008202422568696658,202.27645683288574,6837,0.02958555753004033,11.690480429255144,0.84375,0.003943116115339686,0.004896929104274034,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,4,deepmath:0009caf591ccc2b1ced8c9237dc60901c08b60814fbf5bdb5c140c9440499f38,0009caf591ccc2b1ced8c9237dc60901c08b60814fbf5bdb5c140c9440499f38,9003,True,290.05389190500136,18.19106674194336,232,0.07840977043941103,9.91438102722168,1203,0.008241380737507631,251.6817111968994,7568,0.03325604006301525,9.51415459821649,0.546875,0.003955586796114806,0.004948572177983225,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,5,deepmath:000bec85574983ccd7fa789e3004278a170c434e5fed0c2670a2675e45795fd0,000bec85574983ccd7fa789e3004278a170c434e5fed0c2670a2675e45795fd0,6852,True,222.07212564197835,7.574201583862305,108,0.0701314961468732,21.7271785736084,2970,0.007315548341282289,124.41161155700684,3774,0.03296545086301188,9.586635597924346,0.703125,0.003990807759989286,0.004949624582492272,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,6,deepmath:000ce126a7cd12f004824d5218ae1bd505e3b61f8ca9acf5a135cd5649457bad,000ce126a7cd12f004824d5218ae1bd505e3b61f8ca9acf5a135cd5649457bad,6599,True,220.2552185410168,5.302400588989258,115,0.04610783120860224,9.288597106933594,631,0.014720439155203794,177.49910354614258,5853,0.030326175217177957,3.1322320429756165,0.375,0.003923295034852953,0.005060774274876053,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,7,deepmath:0010c2479ec729a3849fb9597d860ccbe10c6b5fdedb63084ef3a2f9aa00899c,0010c2479ec729a3849fb9597d860ccbe10c6b5fdedb63084ef3a2f9aa00899c,10038,True,315.3871004070388,11.485466003417969,152,0.07556227633827611,7.499189376831055,912,0.008222795369332297,275.58153533935547,8974,0.030708885150362766,9.189366017801301,0.546875,0.003983926278147286,0.004753379833712524,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,8,deepmath:00110ba1c0fc2813cfb009f0fd0c8464282dec9f8c4bcb7a75baef9477efaca2,00110ba1c0fc2813cfb009f0fd0c8464282dec9f8c4bcb7a75baef9477efaca2,10069,True,316.19102397491224,11.666454315185547,186,0.06272287266228789,17.27838706970215,2180,0.007925865628303738,247.00062561035156,7703,0.032065510270070305,7.913693671300808,0.453125,0.0039058947414588947,0.004934395095989239,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,9,deepmath:00113db063e1c3e78d585294481d46b878a50973b15386daabb17d70997a9641,00113db063e1c3e78d585294481d46b878a50973b15386daabb17d70997a9641,5490,True,175.4020722360583,4.4939422607421875,62,0.07248293968939012,5.925258636474609,578,0.010251312519852266,147.74771118164062,4850,0.030463445604461986,7.070600915641063,0.453125,0.0039243484435022855,0.005016847750093985,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,10,deepmath:0017bfb4db362431d2d67e122109b658e0ae133af418c50d20d309d5e6cbee4e,0017bfb4db362431d2d67e122109b658e0ae133af418c50d20d309d5e6cbee4e,10101,True,317.69571183098014,14.631620407104492,242,0.060461241351671455,14.944395065307617,1368,0.010924265398616679,271.7281093597412,8491,0.03200189722762233,5.534581882213111,0.484375,0.0038928611761106734,0.004946506357691026,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,11,deepmath:0019d522f65921ae7716a06a3640a9dd001b2cc37cb81d918f42a17df2e56d08,0019d522f65921ae7716a06a3640a9dd001b2cc37cb81d918f42a17df2e56d08,6693,True,212.7727598049678,9.790987014770508,173,0.05659530066341334,9.619792938232422,1397,0.006886036462585843,159.27857780456543,5123,0.031090879915003988,8.218849982993074,0.5625,0.003981369454594545,0.00514627029919204,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,12,deepmath:001ad0c6d02140cf28c798e3f7ae71bbd9e725fa3d997a64f91ffda63abfae6f,001ad0c6d02140cf28c798e3f7ae71bbd9e725fa3d997a64f91ffda63abfae6f,6001,True,191.05040120601188,9.510467529296875,155,0.06135785502772177,12.970010757446289,1326,0.009781305246942902,136.38100814819336,4520,0.030172789413317115,6.272972111457094,0.53125,0.003956325814671723,0.005112248096212191,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,13,deepmath:001c5b850b4838e15526cabbcaefcfface733f398c58069d733ab43514528437,001c5b850b4838e15526cabbcaefcfface733f398c58069d733ab43514528437,3793,True,121.78955443494488,5.501564025878906,119,0.04623163046957064,7.974981307983398,500,0.015949962615966796,93.3313980102539,3174,0.029404977318920576,2.898541619357165,0.4375,0.0037590855339209575,0.00490083146497564,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,14,deepmath:002077dd6c1ff0e84014b2317f2afa082d05bd30adb11e1c285ac97102b453b2,002077dd6c1ff0e84014b2317f2afa082d05bd30adb11e1c285ac97102b453b2,10089,True,317.11205776804127,21.175085067749023,275,0.07700030933726917,21.606590270996094,2166,0.009975341768696258,252.26887702941895,7648,0.032984947310331976,7.719064782211752,0.546875,0.0038910183096643315,0.004923403053362148,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,15,deepmath:0021b0ab1a3d40bbda1f867883fcc2b471e8004bb1ceef94ae4d945a04331051,0021b0ab1a3d40bbda1f867883fcc2b471e8004bb1ceef94ae4d945a04331051,9417,True,298.76817461499013,13.729515075683594,149,0.09214439648109794,12.511577606201172,2297,0.005446921030126762,223.43508911132812,6971,0.032052085656480864,16.916785826607356,0.5625,0.0039837004799719,0.004738090306364599,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,16,deepmath:002231f1b4a81d1c3cd79b293ba11d6b0932a0a289f012ae4c37e53cceb8085e,002231f1b4a81d1c3cd79b293ba11d6b0932a0a289f012ae4c37e53cceb8085e,8084,True,257.4021045860136,15.714151382446289,274,0.05735091745418354,5.884555816650391,370,0.01590420490986592,192.6727695465088,7440,0.025896877627218925,3.6060222927967187,0.59375,0.0038762474268995584,0.0047349203036953355,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,17,deepmath:0023b171598bb9951d85c97138dffaa339dd71e418de52289f17b1c2accb2bf7,0023b171598bb9951d85c97138dffaa339dd71e418de52289f17b1c2accb2bf7,10093,True,317.72815780097153,13.383312225341797,164,0.0816055623496451,27.485815048217773,3973,0.006918151283216153,203.19978523254395,5956,0.03411682089196507,11.79586265302192,0.890625,0.003911417710300387,0.004649834871811802,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,18,deepmath:0024f2386f12d2ffd829ce0edb4b52255c884198a0ab4512921b16a489ef0e33,0024f2386f12d2ffd829ce0edb4b52255c884198a0ab4512921b16a489ef0e33,10138,True,322.7097123180283,16.429779052734375,301,0.05458398356390158,17.605613708496094,1385,0.012711634446567577,236.20520782470703,8452,0.0279466644373766,4.294017720014003,0.53125,0.003929373711379917,0.004679388532179492,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,19,deepmath:0024f4e3c836265ce9de50bc1570408221a74b8c963e77c81a3a6638cd12eb9a,0024f4e3c836265ce9de50bc1570408221a74b8c963e77c81a3a6638cd12eb9a,2613,True,86.51732870808337,2.7299041748046875,63,0.0433318122984871,3.898641586303711,359,0.010859725867141255,53.83265686035156,2191,0.024569902720379535,3.990138685691694,0.328125,0.0037437271924851225,0.004511656956030772,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,20,deepmath:00256fe2b7cb245266e332d3cea7caae53d541c5529ab9c8a7bdc11a67e7cbbc,00256fe2b7cb245266e332d3cea7caae53d541c5529ab9c8a7bdc11a67e7cbbc,6141,True,196.33356068795547,12.451541900634766,116,0.10734087845374798,6.529584884643555,1561,0.004182949958131682,140.35606384277344,4464,0.03144177057409799,25.66152584375929,0.65625,0.00398198578508528,0.004736121837944496,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,21,deepmath:0025b8fa07fb4804df8b60a33ac0e754a500755c86cd42f4523c68c5448a39bd,0025b8fa07fb4804df8b60a33ac0e754a500755c86cd42f4523c68c5448a39bd,3386,True,109.32005305099301,4.856435775756836,87,0.05582110087076823,3.2434959411621094,590,0.005497450747732389,69.32817268371582,2709,0.025591795010600157,10.15399744941663,0.53125,0.00392463206375712,0.004438432368102752,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,22,deepmath:00305fc24c2fc85f439eef8ee27e2438a61faa8c730626b33cc2cd77e98ce7e3,00305fc24c2fc85f439eef8ee27e2438a61faa8c730626b33cc2cd77e98ce7e3,5720,True,183.81615384598263,6.342340469360352,104,0.06098404297461876,13.750442504882812,1987,0.006920202569140822,103.45079803466797,3629,0.028506695517957554,8.812465005947107,0.671875,0.003919527602342928,0.004637972263853762,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,23,deepmath:003067ef78fc841f6ac3c3129143429ceb0f761eb3f4a1c23939abdc0e7ac9b4,003067ef78fc841f6ac3c3129143429ceb0f761eb3f4a1c23939abdc0e7ac9b4,4334,True,139.90985206095502,5.836585998535156,78,0.0748280256222456,3.9977245330810547,1357,0.0029460018666772696,70.67652130126953,2899,0.024379621007681797,25.3998568258351,0.515625,0.003801625829669645,0.0039236151003444256,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,24,deepmath:0030a39029723cf4d2824fd7ff62334d027102bd1ba42320b18e529b88b130f9,0030a39029723cf4d2824fd7ff62334d027102bd1ba42320b18e529b88b130f9,4094,True,132.94446758599952,3.94586181640625,73,0.05405290159460616,9.750411987304688,1504,0.006482986693686628,70.26502990722656,2517,0.027916181925795217,8.337654255444466,0.734375,0.003931900211548479,0.004693949469977114,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,25,deepmath:0032318139255abd2fb48e206ecc904b66dc536f2614324133a848ca0b62703a,0032318139255abd2fb48e206ecc904b66dc536f2614324133a848ca0b62703a,9694,True,301.9826955659082,21.26913070678711,238,0.08936609540666852,8.147071838378906,1634,0.004985968077343272,183.86700248718262,7822,0.023506392545024624,17.923519368837685,0.59375,0.003808351907971242,0.00414199721712032,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,26,deepmath:003412a3995cee9376a190a014939f06674cd6a6d7b35c1a7522a50b973e57ac,003412a3995cee9376a190a014939f06674cd6a6d7b35c1a7522a50b973e57ac,10120,True,331.3832489689812,21.083740234375,228,0.09247254488760964,13.369993209838867,2586,0.00517014431934991,213.10748672485352,7306,0.029168832018184165,17.88587303869248,0.484375,0.003994443287292921,0.004457001872464813,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,27,deepmath:003830d329c5036826b544eb05a5af80dbd2a359aac850da0dcacfeb6716cafe,003830d329c5036826b544eb05a5af80dbd2a359aac850da0dcacfeb6716cafe,10124,True,360.8255935019115,16.15036392211914,177,0.09124499391027763,24.48637580871582,3274,0.007479039648355473,169.17643928527832,6673,0.025352381130717565,12.200094958761317,0.6875,0.0038408770443778156,0.004342062322990266,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,28,deepmath:0038b4ece49376da9b176b48022b326becfa6d8b990467ff138402e37539558d,0038b4ece49376da9b176b48022b326becfa6d8b990467ff138402e37539558d,10112,True,360.79758836200926,15.950460433959961,147,0.10850653356435347,15.65500259399414,3468,0.004514129929064054,180.0816535949707,6497,0.02771766255117296,24.03708694021815,0.828125,0.00396685804404529,0.004427433576835673,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,29,deepmath:003dcaad84f5c21a1487c54b23209c79a90072273df7a29e35dd63845b52107f,003dcaad84f5c21a1487c54b23209c79a90072273df7a29e35dd63845b52107f,6080,True,221.10123211692553,7.918493270874023,109,0.07264672725572499,9.558618545532227,1332,0.007176140049198369,127.20407676696777,4639,0.02742058132506311,10.123370887088555,0.484375,0.003913281648419797,0.004542666803555269,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,30,deepmath:003dd754a0b261d696d349dddb4a34ef7d50972c4201891c23ff46d4ef00bede,003dd754a0b261d696d349dddb4a34ef7d50972c4201891c23ff46d4ef00bede,10109,True,354.9308309290791,18.514162063598633,215,0.08611238169115643,20.061742782592773,2642,0.007593392423388635,179.92225646972656,7252,0.02481001881821933,11.340436117316827,0.625,0.0038326328414131994,0.004425890775424506,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,31,deepmath:003e4e800a59d605dcd72b1719d992d346b01b6e895f6a92a7b12f39b58aaaa1,003e4e800a59d605dcd72b1719d992d346b01b6e895f6a92a7b12f39b58aaaa1,8677,True,291.38782079995144,14.498786926269531,185,0.07837182122307855,16.487573623657227,2036,0.008098022408476045,159.69816970825195,6456,0.024736395555801108,9.677896314666686,0.5625,0.003952374121341011,0.0043353781037971115,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,32,deepmath:003f11a5f8ee77c15cb77c3af9f2a4a07b00c80d0646b49748e70794c6d00e00,003f11a5f8ee77c15cb77c3af9f2a4a07b00c80d0646b49748e70794c6d00e00,1799,True,63.197837419924326,1.76513671875,27,0.06537543402777778,1.1738529205322266,91,0.012899482643211281,36.71040153503418,1681,0.02183843041941355,5.068066358628999,0.265625,0.003930618239154733,0.004264272808398064,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,33,deepmath:0042ff3872891ac71b4a7bf6a9e70c583bb12a3253c423f3b438d1ce982fd773,0042ff3872891ac71b4a7bf6a9e70c583bb12a3253c423f3b438d1ce982fd773,2816,True,96.10316287609749,1.851022720336914,48,0.03856297334035238,0.6629714965820312,155,0.0042772354618195564,53.95548057556152,2613,0.020648863595699014,9.015864028198136,0.46875,0.003936902087430512,0.00434192335921001,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,34,deepmath:00465b0dba3ed87e4b7c8e6a307870f90d33588ebf9e5928f0b570bdaf1e2a96,00465b0dba3ed87e4b7c8e6a307870f90d33588ebf9e5928f0b570bdaf1e2a96,10109,True,337.33516773895826,9.308258056640625,131,0.07105540501252386,10.780637741088867,3549,0.003037655041163389,170.5790615081787,6429,0.026532751828928093,23.391531971092547,0.84375,0.0038606478672451408,0.003966208832582223,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,35,deepmath:00483c5e025c9dff3522155103e5ac71456db89cf7720691de75cdaeff69e3cc,00483c5e025c9dff3522155103e5ac71456db89cf7720691de75cdaeff69e3cc,5272,True,177.68529273103923,6.71086311340332,101,0.06644418924161703,5.719320297241211,405,0.014121778511706694,98.5962963104248,4766,0.020687431034499538,4.705086486559467,0.5625,0.0038343256014651494,0.004294506966538991,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,36,deepmath:004cad66393fc699153db15fa50b9068d07fb36707ae0e10a5acc9827a78cd55,004cad66393fc699153db15fa50b9068d07fb36707ae0e10a5acc9827a78cd55,9964,True,332.73342014395166,8.891658782958984,75,0.11855545043945312,36.43455505371094,5347,0.006814018151058713,145.94161224365234,4542,0.032131574690368196,17.398757650951197,0.625,0.0038872120830158257,0.004183333069972158,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,37,deepmath:004fbec5f3d0f4836287dc846f18743dc62e33181d7743963994345dfc05d580,004fbec5f3d0f4836287dc846f18743dc62e33181d7743963994345dfc05d580,4268,True,144.35724526294507,3.3896007537841797,69,0.049124648605567825,14.12704086303711,1607,0.008790940176127636,62.03929901123047,2592,0.023934914741987064,5.588099523071374,0.609375,0.003918120515774569,0.00436219172822809,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,38,deepmath:005a74061981d1174955f0d339217a910c724ac259267990b75a859417309ba5,005a74061981d1174955f0d339217a910c724ac259267990b75a859417309ba5,7770,True,261.72609626094345,9.513872146606445,115,0.08272932301396908,5.057722091674805,887,0.005702054218348145,137.7068862915039,6768,0.020346762158910153,14.508687544176901,0.5,0.003798965250107159,0.004033529761809486,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,39,deepmath:005a8826414aec0cdf8fdb68a2c9759982ac52715514f8930b08d67176e76b8a,005a8826414aec0cdf8fdb68a2c9759982ac52715514f8930b08d67176e76b8a,6371,True,214.3682695350144,10.056192398071289,97,0.10367208657805453,20.267366409301758,2107,0.00961906331718166,94.8007698059082,4167,0.02275036472424003,10.777773589750105,0.53125,0.003862659649648915,0.004330338212351394,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,40,deepmath:005ef7c198b0f12d759d3c44022c5b9b6835885d9adedf3299a5a841dfa37606,005ef7c198b0f12d759d3c44022c5b9b6835885d9adedf3299a5a841dfa37606,7998,True,270.3940041450551,9.819644927978516,125,0.07855715942382813,6.511669158935547,1269,0.005131338974732503,147.20672225952148,6604,0.02229053940937636,15.309290579058523,0.5625,0.003985705133830273,0.004145261251455428,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,41,deepmath:005fcaa3cd5ce509ada79200159f2963f75cce3f4b342e909dcce691603f6363,005fcaa3cd5ce509ada79200159f2963f75cce3f4b342e909dcce691603f6363,10116,True,338.7468646230409,12.920059204101562,153,0.08444483139935662,18.435070037841797,2160,0.00853475464714898,199.8769817352295,7803,0.025615401990930348,9.894230694442431,0.578125,0.003910048127899107,0.004463125280991709,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,42,deepmath:005ff290fdf393d59a5b8d4290edb9fc45fd31cbc060c53fe670a49e1a707207,005ff290fdf393d59a5b8d4290edb9fc45fd31cbc060c53fe670a49e1a707207,8289,True,278.59734847501386,12.378482818603516,109,0.11356406255599556,20.04529571533203,2397,0.008362659872896134,151.99643325805664,5783,0.02628331891026399,13.579897339130495,0.703125,0.0039121322482685,0.004371968404830243,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,43,deepmath:006019d0d8727759a668b590d4d18310ef26f000198fc45615c8344f1836bc4c,006019d0d8727759a668b590d4d18310ef26f000198fc45615c8344f1836bc4c,9382,True,314.88288111495785,9.898780822753906,138,0.0717302958170573,14.966588973999023,2433,0.0061514956736535235,168.74585723876953,6811,0.024775489243689552,11.660626882056299,0.6875,0.003956494188109705,0.004388598241769627,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,44,deepmath:0062d8df17cfc213a76d55cf9f0fcc49bf35eb2f8d4e3ef22a079fc8050263b5,0062d8df17cfc213a76d55cf9f0fcc49bf35eb2f8d4e3ef22a079fc8050263b5,3984,True,134.89330875198357,3.2236881256103516,54,0.05969792825204355,9.453266143798828,1311,0.007210729324026566,59.78437042236328,2619,0.022827174655350623,8.279041629412799,0.578125,0.003859795507002808,0.004559592303133151,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,45,deepmath:006a6296970c739aec0280d9a66a4cea45836909b1d98923d278f9d94eb62692,006a6296970c739aec0280d9a66a4cea45836909b1d98923d278f9d94eb62692,2082,True,71.51768777496181,2.3617782592773438,47,0.05025060126122008,1.7149848937988281,167,0.010269370621549869,39.0361328125,1868,0.02089728737285867,4.893250337637165,0.40625,0.0038621597221044253,0.004238841734919608,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,46,deepmath:006aa68dbaf5b654ad3071979c89dfa8a1b353843094321f7bbcd771349e6303,006aa68dbaf5b654ad3071979c89dfa8a1b353843094321f7bbcd771349e6303,10075,True,334.3038071990013,12.790433883666992,122,0.10483962199727043,7.187103271484375,1844,0.003897561427052264,213.1380558013916,8109,0.026284135627252632,26.89877349195774,0.5,0.0037937408497108714,0.0041608880940944915,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,47,deepmath:006c20fbdd524d08de9e89f371a1028b99a786d0f46aa240fbc25f4ffb877deb,006c20fbdd524d08de9e89f371a1028b99a786d0f46aa240fbc25f4ffb877deb,3390,True,116.11855187197216,4.897802352905273,59,0.08301359920178429,2.9075984954833984,218,0.013337607777446782,74.97900772094727,3113,0.024085771834547787,6.224024621728349,0.34375,0.00371832793666418,0.00443761202350127,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,48,deepmath:006dc7e74a6c3850528e77c89f42357031e793700d0f5f4758cdbb3cc38bfce7,006dc7e74a6c3850528e77c89f42357031e793700d0f5f4758cdbb3cc38bfce7,6491,True,219.49261386098806,6.607954025268555,72,0.09177713923984104,9.877187728881836,1827,0.005406233020734448,114.86926460266113,4592,0.025015083754934917,16.976171557505847,0.625,0.003954076811647152,0.004282943007081834,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,49,deepmath:006ee740e3abf3acfb855487b476f329ba01c7f442dcea89e1b62c1a84b2f82b,006ee740e3abf3acfb855487b476f329ba01c7f442dcea89e1b62c1a84b2f82b,6019,True,203.2868183470564,8.509502410888672,108,0.07879168898970992,7.994485855102539,1247,0.006410975024139967,100.7049331665039,4664,0.02159196680242365,12.290125713019735,0.515625,0.003826226666872866,0.004148531234708163,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,50,deepmath:0072530d36b2fe8963e61adb9abcf872fe99ac784e35ebdb7d493a9c9ddc8c73,0072530d36b2fe8963e61adb9abcf872fe99ac784e35ebdb7d493a9c9ddc8c73,4770,True,161.83269758499227,7.927742004394531,92,0.08617110874341882,3.1353492736816406,400,0.0078383731842041,113.38982772827148,4278,0.026505336074864768,10.993494022084958,0.5,0.003922869261174582,0.004335765815896433,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,51,deepmath:0072a410ec2ad19dff87ce7c3854f83df91a11de998171c990d6ca603379c276,0072a410ec2ad19dff87ce7c3854f83df91a11de998171c990d6ca603379c276,10073,True,339.09323952393606,25.305479049682617,248,0.10203822197452668,15.16586685180664,1864,0.008136194662986394,194.86786460876465,7961,0.024477812411602143,12.541270975081796,0.59375,0.003911907441161848,0.004506245077212565,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,52,deepmath:00757aaaa1947c28b2354d393d3d6b3997eedb797aaa9adb240d92236e4e5cbd,00757aaaa1947c28b2354d393d3d6b3997eedb797aaa9adb240d92236e4e5cbd,10106,True,336.39272941008676,14.485223770141602,133,0.10891145691835791,20.689088821411133,3620,0.005715217906467163,171.56109619140625,6353,0.027004737319598026,19.05639622158887,0.609375,0.0038303264551750402,0.004191686059617782,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
trsd,53,deepmath:007584128ece78d87b2918b9c9a40bf6440654fd04dbc074f4cee50f83651029,007584128ece78d87b2918b9c9a40bf6440654fd04dbc074f4cee50f83651029,1314,True,45.9334633089602,0.6641864776611328,10,0.06641864776611328,0.8431873321533203,144,0.005855467584398057,19.900346755981445,1160,0.017155471341363315,11.343013484198313,0.34375,0.0036739791088554684,0.0039284470557735575,rlcsd-style-task-v1,abs_teacher_minus_student_realized_token_logprob_pre_update
